Date,Close,Open,High,Low,Volume
2022-08-15,1293.79,1287.13,1294.11,1285.02,149050.0
2022-08-16,1295.1,1293.72,1297.38,1290.52,155260.0
2022-08-17,1300.4,1297.25,1304.49,1296.58,146610.0
2022-08-18,1299.93,1299.09,1311.73,1295.54,162050.0
2022-08-19,1294.93,1297.97,1303.73,1289.57,154230.0
2022-08-22,1285.45,1294.78,1295.69,1281.96,128870.0
2022-08-23,1292.0,1276.09,1292.0,1275.57,130490.00000000001
2022-08-24,1296.41,1295.07,1300.4,1291.96,113650.0
2022-08-25,1311.55,1299.26,1311.55,1299.26,127470.0
2022-08-26,1306.81,1314.73,1320.16,1304.68,152920.0
2022-08-29,1293.25,1296.03,1296.03,1275.4,174330.0
2022-08-30,1298.14,1293.41,1307.12,1293.41,112860.0
2022-08-31,1301.44,1295.71,1306.45,1294.34,103560.0
2022-09-05,1298.15,1300.5,1305.62,1294.44,110010.0
2022-09-06,1299.06,1298.74,1305.9,1296.58,121910.0
2022-09-07,1268.95,1297.31,1298.17,1268.95,187240.0
2022-09-08,1265.57,1277.63,1279.34,1265.57,124240.0
2022-09-09,1275.64,1273.37,1275.64,1259.35,161750.0
2022-09-12,1275.6,1281.62,1285.17,1275.45,100040.0
2022-09-13,1272.48,1277.48,1279.55,1271.22,94070.0
2022-09-14,1260.88,1254.44,1262.8,1250.98,142290.0
2022-09-15,1262.82,1267.24,1269.54,1260.51,101060.0
2022-09-16,1252.78,1259.9,1263.97,1248.13,155330.0
2022-09-19,1229.88,1251.43,1253.45,1225.18,152500.0
2022-09-20,1241.07,1235.93,1241.07,1224.96,94430.0
2022-09-21,1228.2,1235.84,1236.05,1223.02,76490.0
2022-09-22,1228.94,1217.63,1229.26,1210.65,98660.0
2022-09-23,1215.41,1227.34,1230.72,1213.74,88490.0
2022-09-26,1187.22,1199.39,1201.89,1172.37,175240.0
2022-09-27,1182.46,1190.46,1193.79,1181.43,85340.0
2022-09-28,1160.66,1173.82,1177.58,1160.66,92270.0
2022-09-29,1147.44,1166.59,1177.21,1147.44,88050.0
2022-09-30,1152.01,1140.18,1158.2,1128.57,154780.0
2022-10-03,1102.0,1141.87,1144.95,1094.49,159890.0
2022-10-04,1097.72,1113.8,1117.87,1088.41,147870.0
2022-10-05,1117.38,1114.6,1128.94,1112.26,114400.0
2022-10-06,1081.36,1117.7,1119.76,1079.75,141260.0
2022-10-07,1039.54,1064.72,1067.03,1027.64,261709.99999999997
2022-10-10,1038.93,1025.48,1052.24,1011.44,178310.0
2022-10-11,1001.68,1031.12,1031.12,987.27,200930.0
2022-10-12,1034.93,1004.53,1039.33,999.0,150970.0
2022-10-13,1051.24,1034.2,1051.24,1020.97,127130.0
2022-10-14,1061.39,1068.63,1070.3,1054.82,148450.0
2022-10-17,1047.2,1051.23,1051.42,1028.34,117600.0
2022-10-18,1059.06,1061.06,1068.9,1051.85,120840.0
2022-10-19,1053.65,1061.12,1062.27,1044.69,102620.0
2022-10-20,1053.26,1049.96,1060.79,1041.08,113710.0
2022-10-21,1010.57,1055.34,1055.34,1002.09,193760.0
2022-10-24,973.88,1011.54,1013.24,961.79,170990.0
2022-10-25,991.52,971.29,1006.69,950.19,183290.0
2022-10-26,990.41,995.73,999.59,979.4,77220.0
2022-10-27,1028.5,992.95,1028.5,986.54,159810.0
2022-10-28,1029.49,1036.94,1046.04,1024.74,147690.0
2022-10-31,1026.84,1027.57,1031.66,999.47,188840.0
2022-11-01,1038.09,1028.23,1049.77,1028.23,243890.0
2022-11-02,1025.18,1037.47,1039.42,1020.48,167910.0
2022-11-03,1023.8,1012.9,1029.53,1010.57,120450.0
2022-11-04,997.92,1006.52,1009.0,971.72,256470.00000000003
2022-11-07,972.85,992.4,999.43,968.84,179100.0
2022-11-08,980.09,957.88,981.51,950.81,185770.0
2022-11-09,979.68,980.92,993.28,969.19,166480.0
2022-11-10,936.8,969.79,969.79,925.02,252590.0
2022-11-11,948.86,946.68,963.55,941.84,213490.0
2022-11-14,936.31,945.97,945.97,913.5,211970.0
2022-11-15,904.77,923.2,927.37,893.49,218100.0
2022-11-16,940.29,878.24,942.56,863.31,249950.0
2022-11-17,971.04,941.77,975.42,941.77,184690.0
2022-11-18,971.2,967.82,977.19,941.18,264090.0
2022-11-21,956.89,970.64,972.15,951.62,132090.0
2022-11-22,945.54,956.31,985.18,941.85,368680.0
2022-11-23,938.73,939.08,951.86,933.26,154600.0
2022-11-24,940.76,932.69,941.69,925.55,136320.0
2022-11-25,967.49,948.66,967.49,947.56,170890.0
2022-11-28,1004.34,974.42,1006.06,974.23,398080.0
2022-11-29,1029.04,1007.58,1029.04,995.12,366390.0
2022-11-30,1049.21,1034.78,1049.21,1018.59,264700.0
2022-12-01,1042.64,1059.8,1073.32,1040.95,434440.0
2022-12-02,1092.99,1038.11,1092.99,1037.08,331170.0
2022-12-05,1110.94,1094.39,1120.56,1094.39,375070.0
2022-12-06,1054.06,1109.5,1109.5,1054.06,405650.0
2022-12-07,1047.58,1051.55,1064.73,1037.15,242090.0
2022-12-08,1062.73,1061.99,1093.64,1055.63,304560.0
2022-12-09,1065.08,1069.38,1076.67,1051.62,236860.0
2022-12-12,1037.42,1071.27,1073.44,1037.42,219920.0
2022-12-13,1056.43,1038.63,1056.43,1028.37,241920.0
2022-12-14,1056.17,1056.76,1071.02,1052.25,192530.0
2022-12-15,1068.08,1055.8,1076.03,1055.49,248620.0
2022-12-16,1064.07,1061.58,1077.27,1058.88,249610.0
2022-12-19,1050.22,1063.72,1081.55,1050.22,258390.0
2022-12-20,1029.79,1048.17,1049.39,1015.66,283480.0
2022-12-21,1033.1,1041.05,1041.65,1011.9,212810.0
2022-12-22,1038.34,1033.72,1048.84,1031.29,188500.0
2022-12-23,1034.13,1037.91,1041.37,1022.51,129850.0
2022-12-26,987.77,1032.42,1033.17,987.77,175230.0
2022-12-27,1007.36,988.87,1015.01,985.67,153660.0
2022-12-28,1013.95,1009.19,1023.24,997.12,123260.0
2022-12-29,1008.3,1013.95,1022.15,1008.3,121030.0
2022-12-30,1005.19,1016.71,1017.45,1005.19,95620.0
2023-01-03,1047.25,1010.52,1047.25,1010.03,159600.0
2023-01-04,1050.15,1051.66,1059.01,1046.61,172220.0
2023-01-05,1061.9,1052.32,1065.99,1051.6,164270.0
2023-01-06,1057.4,1060.14,1075.33,1053.29,192690.0
2023-01-09,1061.14,1065.24,1068.77,1056.64,126310.0
2023-01-10,1060.53,1062.22,1066.08,1052.09,126760.0
2023-01-11,1065.22,1065.69,1076.22,1063.96,161510.0
2023-01-12,1066.24,1068.47,1072.81,1059.52,113840.0
2023-01-13,1069.86,1071.91,1077.45,1063.68,149050.0
2023-01-16,1075.71,1072.44,1076.97,1066.78,126800.0
2023-01-17,1103.73,1077.48,1103.73,1077.48,207940.0
2023-01-18,1115.72,1106.89,1117.23,1104.98,152880.0
2023-01-19,1121.92,1110.5,1126.12,1108.96,198680.0
2023-01-27,1130.65,1128.45,1142.08,1125.12,166000.0
2023-01-30,1113.95,1132.45,1132.97,1113.95,199040.0
2023-01-31,1125.07,1112.6,1125.07,1098.65,197900.0
2023-02-01,1088.09,1128.13,1130.2,1088.09,285540.0
2023-02-02,1093.48,1093.55,1099.39,1082.97,164040.0
2023-02-03,1085.7,1094.14,1095.87,1081.05,184370.0
2023-02-06,1094.37,1078.72,1094.45,1073.44,144680.0
2023-02-07,1069.5,1094.51,1096.93,1068.71,192820.0
2023-02-08,1073.38,1072.08,1082.89,1064.93,154790.0
2023-02-09,1059.91,1070.32,1076.48,1059.91,137750.0
2023-02-10,1048.74,1060.91,1064.53,1048.13,112860.0
2023-02-13,1040.4,1044.49,1045.6,1024.98,156780.0
2023-02-14,1034.93,1040.85,1042.96,1030.51,110770.0
2023-02-15,1043.34,1032.58,1048.85,1028.11,180540.0
2023-02-16,1055.26,1047.66,1055.26,1040.01,122230.0
2023-02-17,1053.72,1055.29,1057.59,1047.13,121130.0
2023-02-20,1087.36,1052.38,1087.36,1052.36,190180.0
2023-02-21,1080.9,1089.77,1096.35,1080.12,162730.0
2023-02-22,1051.08,1078.98,1078.98,1051.08,185390.0
2023-02-23,1050.95,1050.07,1050.95,1026.92,171910.0
2023-02-24,1030.42,1048.22,1048.27,1027.16,95830.0
2023-02-27,1011.46,1028.67,1028.67,1006.32,135200.0
2023-02-28,1014.96,1018.66,1026.65,1009.18,89490.0
2023-03-01,1034.43,1013.83,1034.43,1001.05,116920.0
2023-03-02,1028.73,1032.84,1037.73,1025.13,89260.0
2023-03-03,1013.35,1029.59,1033.71,1011.61,87580.0
2023-03-06,1014.26,1022.57,1034.56,1014.26,116860.0
2023-03-07,1027.16,1025.78,1037.97,1024.02,144460.0
2023-03-08,1040.59,1017.35,1040.59,1017.35,141320.0
2023-03-09,1050.28,1042.11,1056.56,1041.49,184270.0
2023-03-10,1047.2,1044.51,1049.45,1039.59,128919.99999999999
2023-03-13,1050.07,1042.6,1053.64,1041.25,194880.0
2023-03-14,1037.35,1047.47,1049.35,1032.51,168370.0
2023-03-15,1063.82,1040.63,1064.65,1040.63,180270.0
