Date,Close,Open,High,Low,Volume,sma_10,sma_20,ema_10,ema_20,rsi_7,rsi_9,rsi_14
2019-10-04,915.16,921.7,924.36,915.16,62010.0,918.19,910.2,917.56,911.66,54.17,57.34,56.02
2019-10-07,907.5,915.62,917.36,907.5,60840.0,917.94,911.29,915.73,911.26,34.79,46.14,45.82
2019-10-08,915.27,907.06,915.34,906.88,65240.0,918.39,912.9,915.64,911.65,36.68,52.95,51.38
2019-10-09,914.54,915.38,917.9,912.48,62570.0,918.6,914.35,915.44,911.92,37.96,45.89,46.4
2019-10-10,913.05,914.59,917.08,912.2,54840.0,918.1,915.29,915.01,912.03,29.75,34.54,48.19
2019-10-11,916.68,913.05,917.14,912.94,61850.0,917.28,915.87,915.31,912.47,44.88,42.2,55.92
2019-10-14,921.91,916.81,924.69,916.81,81660.0,917.18,916.54,916.51,913.37,50.32,44.71,59.13
2019-10-15,923.27,921.95,924.79,920.63,55000.0,916.88,917.08,917.74,914.31,64.55,54.87,58.93
2019-10-16,924.64,923.26,927.91,923.26,55090.0,917.37,917.64,919.0,915.3,89.71,54.11,55.8
2019-10-17,919.1,924.53,924.79,919.1,65010.0,917.11,917.65,919.01,915.66,59.9,55.66,44.81
2019-10-18,919.13,919.92,922.62,916.87,57610.0,917.51,917.85,919.04,915.99,62.31,71.42,46.47
2019-10-21,914.0,918.02,918.81,913.94,63510.0,918.16,918.05,918.12,915.8,52.13,47.41,38.82
2019-10-22,916.81,914.04,917.61,912.7,59080.0,918.31,918.35,917.88,915.9,50.3,54.27,47.15
2019-10-23,919.61,916.81,919.61,915.87,55200.0,918.82,918.71,918.2,916.25,43.96,61.76,47.99
2019-10-24,925.25,919.54,925.25,919.17,59250.0,920.04,919.07,919.48,917.11,54.25,64.33,59.86
2019-10-25,927.05,925.49,927.05,923.56,56300.0,921.08,919.18,920.86,918.05,55.07,59.71,71.56
2019-10-28,925.97,927.96,929.93,925.8,60010.0,921.48,919.33,921.79,918.81,67.81,55.15,63.85
2019-10-29,923.97,925.67,928.38,923.97,59000.0,921.55,919.22,922.18,919.3,61.38,48.75,61.81
2019-10-30,925.07,923.98,928.85,922.67,56670.0,921.6,919.48,922.71,919.85,82.12,63.33,65.21
2019-10-31,922.68,925.02,928.88,922.06,63150.0,921.95,919.53,922.7,920.12,67.46,57.17,57.84
2019-11-01,933.55,922.46,934.21,922.46,76840.0,923.4,920.45,924.67,921.4,78.01,82.06,63.25
2019-11-04,940.25,933.96,941.46,932.31,87340.0,926.02,922.09,927.51,923.19,78.91,84.09,67.24
2019-11-05,942.34,940.53,944.62,938.73,71490.0,928.57,923.44,930.2,925.02,79.15,83.75,67.71
2019-11-06,942.38,942.4,945.43,940.76,75020.0,930.85,924.84,932.42,926.67,82.57,80.51,76.17
2019-11-07,944.25,942.38,945.26,940.23,76230.0,932.75,926.4,934.57,928.34,90.46,80.56,77.12
2019-11-08,944.7,944.28,948.37,942.19,74210.0,934.52,927.8,936.41,929.9,90.21,84.04,86.86
2019-11-11,939.72,944.72,946.55,938.78,80100.0,935.89,928.69,937.01,930.84,81.56,75.83,76.15
2019-11-12,939.82,939.72,942.55,937.95,66250.0,937.48,929.51,937.52,931.69,69.32,75.01,74.58
2019-11-13,932.6,939.82,941.13,930.84,76760.0,938.23,929.91,936.63,931.78,27.16,64.45,58.61
2019-11-14,928.44,932.45,935.72,927.14,78620.0,938.8,930.38,935.14,931.46,13.07,40.75,51.54
2019-11-15,927.36,928.82,930.84,922.59,66130.0,938.19,930.79,933.72,931.07,12.19,20.69,51.54
2019-11-18,920.95,927.49,929.18,920.52,69840.0,936.26,931.14,931.4,930.11,2.25,9.35,46.95
2019-11-19,926.07,921.0,926.07,919.95,63690.0,934.63,931.6,930.43,929.72,17.96,24.02,50.93
2019-11-20,917.0,925.94,926.67,917.0,72570.0,932.09,931.47,927.99,928.51,15.74,14.69,45.28
2019-11-21,898.23,917.0,917.06,898.23,83040.0,927.49,930.12,922.58,925.63,9.88,9.17,24.05
2019-11-22,892.31,898.93,906.93,885.83,82100.0,922.25,928.38,917.08,922.45,10.13,9.02,14.37
2019-11-25,894.8,892.31,896.43,886.81,63820.0,917.76,926.82,913.03,919.82,15.58,12.63,14.88
2019-11-26,897.5,895.36,900.72,895.36,68550.0,913.53,925.5,910.2,917.69,20.42,18.5,18.1
2019-11-27,895.06,898.58,901.1,894.8,58430.0,909.77,924.0,907.45,915.54,22.17,19.09,15.32
2019-11-28,885.7,894.45,895.42,883.16,69370.0,905.5,922.15,903.5,912.7,10.23,16.55,13.04
2019-11-29,887.47,885.9,888.41,882.68,60330.0,901.51,919.85,900.58,910.29,16.02,20.96,15.9
2019-12-02,875.1,887.47,889.47,875.1,76460.0,896.92,916.59,895.95,906.94,18.79,10.73,13.59
2019-12-03,868.68,874.9,877.96,865.74,77470.0,891.18,912.91,890.99,903.3,18.54,11.18,13.71
2019-12-04,883.56,868.79,883.56,865.31,74530.0,887.84,909.97,889.64,901.42,38.75,37.43,27.29
2019-12-05,879.32,883.33,886.36,878.39,61680.0,885.95,906.72,887.76,899.31,32.34,38.54,26.44
2019-12-06,880.43,878.28,882.59,875.99,60750.0,884.76,903.51,886.43,897.52,35.41,37.0,29.04
2019-12-09,879.94,880.39,882.58,876.01,64150.0,883.28,900.52,885.25,895.84,43.02,33.46,24.94
2019-12-10,873.16,879.95,880.22,870.25,72500.0,880.84,897.18,883.05,893.68,34.54,30.93,25.57
2019-12-11,878.27,873.38,878.27,869.15,66720.0,879.16,894.47,882.18,892.21,54.06,43.01,36.88
2019-12-12,884.8,878.27,885.73,878.27,57450.0,879.07,892.29,882.66,891.51,70.59,47.7,45.1
2019-12-13,880.55,884.98,888.53,880.55,65820.0,878.38,889.94,882.27,890.46,44.72,55.47,40.92
2019-12-16,876.65,880.55,880.55,874.06,67010.0,878.54,887.73,881.25,889.15,45.26,58.43,36.91
2019-12-17,867.44,876.5,877.63,867.13,72410.0,878.41,884.8,878.74,887.08,32.09,30.63,34.02
2019-12-18,863.16,866.61,867.69,861.05,69570.0,876.37,882.11,875.91,884.8,29.06,30.6,36.14
2019-12-19,862.23,863.16,867.25,858.76,68010.0,874.66,880.31,873.42,882.65,34.03,28.06,34.32
2019-12-20,868.37,862.23,869.52,862.23,69390.0,873.46,879.11,872.5,881.29,35.95,37.73,45.47
2019-12-23,868.2,868.37,872.75,867.92,72190.0,872.28,877.78,871.72,880.05,21.26,43.88,49.65
2019-12-24,869.88,868.14,869.9,864.86,57930.0,871.96,876.4,871.39,879.08,29.72,38.69,37.52
2019-12-25,873.18,869.93,874.93,869.22,53690.0,871.45,875.3,871.71,878.52,43.25,32.84,44.3
2019-12-26,872.07,873.17,874.87,869.57,40380.0,870.17,874.62,871.78,877.9,63.15,36.2,42.24
2019-12-27,876.38,872.11,876.38,867.95,26810.0,869.76,874.07,872.61,877.76,87.47,49.57,46.92
2019-12-30,880.29,876.61,881.27,876.13,33520.0,870.12,874.33,874.01,878.0,93.79,74.87,56.5
2019-12-31,879.06,880.42,881.98,876.66,44430.0,871.28,874.85,874.93,878.1,84.02,84.9,50.78
2020-01-02,886.88,879.02,886.88,876.87,50390.0,873.65,875.01,877.1,878.94,89.98,91.54,51.99
2020-01-03,883.28,887.11,890.38,883.18,43220.0,875.76,875.21,878.22,879.35,76.5,77.48,52.65
2020-01-06,872.34,882.51,882.51,872.34,36870.0,876.16,874.81,877.15,878.68,48.72,55.46,46.32
2020-01-07,876.7,872.32,877.34,870.49,40280.0,877.01,874.64,877.07,878.49,56.4,58.4,58.61
2020-01-08,865.18,876.64,876.64,861.51,53100.0,876.54,874.25,874.91,877.23,37.09,41.8,51.66
2020-01-09,877.76,867.27,878.43,867.27,45710.0,876.99,874.22,875.43,877.28,47.57,54.72,60.69
2020-01-10,885.52,877.85,888.09,877.7,72860.0,878.34,874.26,877.26,878.06,55.51,57.17,61.54
2020-01-13,881.79,885.52,885.52,881.35,32550.0,878.88,874.32,878.09,878.42,45.33,51.18,58.73
2020-01-14,884.77,881.77,886.83,880.58,50680.0,879.33,874.72,879.3,879.02,51.38,54.37,59.41
2020-01-15,885.36,884.95,886.33,882.79,35670.0,879.96,875.62,880.4,879.63,64.96,48.69,57.97
2020-01-16,891.96,885.36,892.2,883.83,63480.0,880.47,877.06,882.5,880.8,66.67,57.11,62.14
2020-01-17,894.84,891.66,897.63,891.36,48880.0,881.62,878.69,884.75,882.14,89.95,71.23,61.47
2020-01-20,897.4,894.6,897.4,891.75,39720.0,884.13,880.14,887.05,883.59,86.24,70.21,60.81
2020-01-21,906.52,897.97,907.51,897.97,57330.0,887.11,882.06,890.59,885.77,86.89,92.36,65.77
2020-01-22,909.09,906.52,909.41,903.27,51710.0,891.5,884.02,893.95,887.99,100.0,90.38,63.58
2020-01-30,875.82,908.2,908.2,870.53,80140.0,891.31,884.15,890.66,886.84,42.23,42.46,46.65
2020-01-31,848.63,875.43,876.59,848.63,83270.0,887.62,882.98,883.01,883.2,28.19,31.11,40.72
2020-02-03,842.67,848.42,848.42,803.73,91770.0,883.71,881.29,875.68,879.34,20.5,26.8,36.84
2020-02-04,845.52,842.79,849.8,833.93,73130.0,879.78,879.55,870.2,876.12,20.47,28.58,41.85
2020-02-05,845.31,845.65,854.72,840.41,63590.0,875.78,877.87,865.67,873.18,17.91,23.07,35.01
