Time,bid_quality,bid_volume,ask_quality,ask_volume,volume_diff,matching_volume,negotiable_volume,SMA10,SMA20,EMA_10,EMA_20,RSI_7d,RSI_9d,RSI_14d,Positive,Negative,return_vn30
2021-11-09,139649,339589100,160492,397370900,-57781800,210505900,9028000,1526.958000000002,1512.181,1523.350656569725,1511.485801606914,58.21113660411128,59.83343944986399,60.82069958550769,0,1,0
2021-11-10,167237,349649200,129672,389944000,-40294800,204461200,4231290,1527.691000000002,1513.093,1523.430537193412,1512.657630025303,54.21095209458437,56.78264560255237,58.9494236448997,0,1,0
2021-11-11,202354,399107400,151909,441596600,-42489200,258427300,6865800,1526.201000000002,1513.642,1521.781348612791,1512.819760499084,44.20501999489796,48.86831784674422,53.90655230079534,1,0,1
2021-11-12,130022,291076500,110837,280918600,10157900,152556600,20332359,1525.760000000002,1514.797,1522.901103410466,1514.259783308695,57.41174719047046,58.28735902615173,59.30547456007586,1,0,1
2021-11-15,130022,291076500,110837,280918600,10157900,232161500,9467400,1526.953000000002,1515.7065,1523.95181188129,1515.633137279295,58.04311445866082,58.75315085491359,59.58328307064716,0,1,0
2021-11-16,159834,343568000,153151,400649900,-57081900,214948000,18208100,1526.540000000002,1516.208,1522.727846084692,1515.78426706222,45.78073640515158,49.18436810097612,53.49291671595024,1,0,1
2021-11-17,121622,275411100,120290,321027600,-45616500,165538300,6943408,1525.433000000002,1516.9355,1522.15551043293,1516.145765437246,48.39982014418018,51.03200965486324,54.52381329335979,0,0,0
2021-11-18,203850,429072400,155502,441258800,-12186400,256828300,14915841,1522.954000000002,1517.643500000001,1518.749053990579,1514.933787776556,34.92308902505705,39.86586081143465,46.86352698371922,1,0,0
2021-11-19,211477,476775300,193890,545117000,-68341700,322630600,9430757,1519.783000000002,1518.210500000001,1515.349225992292,1513.516284178789,32.70733613640106,37.91932496576694,45.43009959994199,1,0,1
2021-11-22,168615,453190700,171931,475012200,-21821500,274789700,7399700,1517.921000000002,1520.214,1515.656639448239,1513.851876161762,50.9950338452444,51.38304359555647,53.20183048379622,1,0,1
2021-11-23,119083,329361300,117068,312919300,16442000,173026700,14294035,1518.520000000002,1522.739,1518.831795912195,1515.686935574927,62.30606595148394,60.50342876699757,59.13388691603979,1,0,1
2021-11-24,208433,625745100,229034,579720500,46024600,371792500,11744517,1522.670000000001,1525.180500000001,1527.278742109978,1520.411036948743,75.503272597894,72.22900874885276,67.90038165170093,1,0,1
2021-11-25,172091,448276600,197128,510343700,-62067100,255689400,16982975,1528.480000000001,1527.340500000001,1535.4935162718,1525.368081048863,77.54733147005221,74.15301074181548,69.47222951809273,0,1,0
2021-11-26,194174,484353100,172990,512917500,-28564400,286506800,21774572,1532.341000000001,1529.050500000001,1541.140149676927,1529.290168568019,71.78701504275247,69.67667743484213,66.57824634630678,0,0,0
2021-11-29,198363,473430100,127288,423214000,50216100,270835200,7650819,1534.777000000001,1530.865000000001,1543.303758826577,1531.552057275827,59.9171612347626,60.31340116007679,60.38567211973675,0,0,0
2021-11-30,186914,411634800,139532,440301200,-28666400,254246000,13533509,1536.814000000001,1531.677000000001,1542.264893585381,1532.127099440034,49.08800169467144,51.42296310666762,54.17939916977686,1,0,1
2021-12-01,135709,341193800,111225,324796800,16397000,183018700,12816700,1539.837000000001,1532.635000000001,1543.636731115312,1533.811185207649,56.36522606100031,57.05559276606657,57.86780311398032,0,1,0
2021-12-02,117757,267843900,110075,307143200,-39299300,155692100,9190995,1543.583000000001,1533.268500000001,1543.135507276164,1534.484405664064,50.2425116074837,52.09003955480039,54.42030821994251,0,1,0
2021-12-03,171033,346081500,117216,409253100,-63171600,237844400,4618913,1543.976000000001,1531.879500000001,1536.016324135043,1531.579224172248,32.97475217473315,37.08603340870824,43.01626351668092,0,1,0
2021-12-06,185542,423141100,126755,420226500,2914600,264304900,3972200,1540.364000000001,1529.142500000001,1525.998810655944,1526.754536155844,26.36759188854431,30.84062102468556,37.6994594381047,1,0,1
2021-12-07,118618,337871500,95624,248743700,89127800,167560600,8268900,1538.314000000001,1528.417000000001,1523.566299627591,1525.408389855287,44.27491877725802,45.13064798006316,47.33591191987259,1,0,1
2021-12-08,111708,303901400,105207,330405700,-26504300,176054000,8381723,1533.401000000001,1528.035500000001,1522.219699695302,1524.52759082145,45.98633709693553,46.51893272337214,48.29766635643617,1,0,1
2021-12-09,104517,272607100,93519,269191100,3416000,141320100,10132900,1529.116000000001,1528.798000000001,1523.563390659792,1525.011629790836,52.45843072504653,51.73835446055378,51.89240239224716,0,1,0
2021-12-10,129268,300047500,106714,314733500,-14686000,172565800,5411607,1524.407000000001,1528.374000000001,1522.817319630739,1524.48290314409,47.4524377344085,47.77957854567135,49.11705337891109,1,0,1
2021-12-13,109943,282784500,108670,303974800,-21190300,166213200,12582632,1521.183000000001,1527.980000000001,1522.450534243332,1524.1321504637,48.21359820301649,48.36635458860468,49.50104316698319,0,1,0
2021-12-14,121079,298298800,114307,315432600,-17133800,170665700,18664968,1519.068000000001,1527.941000000001,1521.357709835454,1523.399564705253,45.70069951547876,46.45560263173202,48.22579933821773,1,0,1
2021-12-15,111966,261271300,94489,294164900,-32893600,150689400,17976359,1516.029000000001,1527.933,1521.00539895628,1523.020558542848,47.86736409575275,48.03416295216558,49.18929237594697,0,1,0
2021-12-16,135399,315631100,94406,322303600,-6672500,187576000,19904400,1512.958000000001,1528.270500000001,1519.035326418775,1521.796695824481,41.82379922284804,43.55063735813664,46.30853693765833,1,0,1
2021-12-17,141006,361526000,124448,368206500,-6680500,220350000,26655750,1513.916000000001,1528.946000000001,1518.039812524452,1521.012248603102,44.80348253021372,45.64252887125086,47.52153358200361,1,0,1
2021-12-20,119725,299064000,100243,304237300,-5173300,180132400,18707476,1517.184000000001,1528.774000000001,1517.232573883643,1520.306320164711,44.84237248268538,45.66925515591453,47.53659465156323,0,1,0
2021-12-21,244013,596787000,198661,621391100,-24604100,175784000,7627526,1517.070000000001,1527.692,1516.186651359344,1519.465718244263,42.97032428742254,44.36853803509381,46.77045693140746,0,1,0
2021-12-22,165020,332458700,117627,378205500,-45746800,220183200,19134951,1515.866000000001,1524.6335,1513.992714748554,1518.004221268619,36.75536942653642,39.92712241721848,44.1123894778492,0,1,0
2021-12-23,186651,373932400,123090,393526400,-19594000,241493800,43325027,1510.642000000001,1519.879,1507.334039339726,1514.134295433512,22.7829409799976,28.33111549996881,36.08534148098071,1,0,1
2021-12-24,134667,309574100,101323,332374700,-22800600,197961200,15935358,1509.363000000001,1516.885000000001,1507.213304914321,1513.42341015413,48.02936018475592,47.21999633923257,47.38003281468099,1,0,1
2021-12-27,89550,238211700,83929,241872900,-3661200,134565900,12366600,1508.738000000001,1514.960500000001,1508.547249475354,1513.530704425165,52.86481304084727,51.11794534997319,49.94209599679857,1,0,1
2021-12-28,111683,300192000,122495,337650600,-37458600,189418700,20782000,1509.448000000001,1514.258,1511.273204116199,1514.483970670387,58.05879309398703,55.35020410836715,52.76760925128387,1,0,0
2021-12-29,107651,251075700,110312,318587000,-67511300,154782700,21444745,1509.100000000001,1512.5645,1512.121712458708,1514.62264013035,52.36742171271617,51.13922286330492,50.18851271772383,1,0,1
2021-12-30,92361,247230800,106495,298110500,-50879700,145697200,11146768,1510.045000000001,1511.5015,1513.485037466216,1515.098579165555,54.86676767486585,53.08357852229722,51.42650640531763,1,0,1
2021-12-31,107706,328529600,139738,376133100,-47603500,183408500,15510250,1512.260000000001,1513.088,1517.525939745086,1517.061571625978,64.39631464977815,60.76364148195847,56.51533642275211,1,0,1
2022-01-04,103713,365294300,150852,369336300,-4042000,207489800,9055939,1516.787000000001,1516.9855,1525.043041609616,1521.043326709218,73.71592596381915,68.98504687685153,62.59061704025147,1,0,0
2022-01-05,128652,367960800,157790,417451600,-49490800,222221200,20674239,1520.240000000001,1518.655,1528.855215862413,1523.421105117864,63.0281654200599,61.00057437179824,57.76470004592257,0,0,0
2022-01-06,140599,388654500,142520,407484000,-18829500,231961100,14854270,1524.323000000001,1520.0945,1531.781540251065,1525.47147605902,62.16148603935084,60.35282605062756,57.37203661069186,1,0,0
2022-01-07,137879,321024000,140630,358686800,-37662800,200626600,15203621,1529.810000000002,1520.226,1531.864896569053,1526.116097386732,52.13323982767958,52.79103372751233,52.7424461354556,1,0,0
2022-01-10,130911,301598000,124147,350219200,-48621200,200034100,26481925,1530.613000000002,1519.988,1528.744006283771,1525.028850016568,41.38421335568016,44.1943583325147,47.09460828319284,0,1,0
2022-01-11,128253,309004900,93311,323188800,-14183900,187023400,11916546,1529.132000000002,1518.935,1523.470550595812,1522.620388110228,34.33904434526775,38.22208990925812,42.87729362928847,1,0,1
2022-01-12,150265,484890500,133133,430054200,54836300,282093000,6535071,1529.782000000002,1519.615,1524.664995942028,1523.327017814016,53.17514422576888,52.76624549172701,52.21161750137404,0,1,0
2022-01-13,166148,492728000,189727,549501700,-56773700,308816900,10761205,1530.831000000002,1519.965500000001,1524.98590577075,1523.622539926967,51.13611758385274,51.15212455185085,51.13940947084165,0,1,0
2022-01-14,99350,248778500,99287,274754400,-25975900,135949400,11815700,1531.226000000002,1520.635500000001,1524.728468357887,1523.617536124398,49.38578021851163,49.79452153220373,50.25883151387865,0,1,0
2022-01-17,168415,407663400,147830,532965400,-125302000,290137800,19813280,1525.516000000002,1518.888000000001,1516.343292292816,1519.331104112551,30.33951829938771,33.88818366808746,38.9147103567544,0,0,0
2022-01-18,168415,407663400,147830,532965400,-125302000,214017600,8822479,1517.335000000002,1517.061000000001,1509.200875512304,1515.30528467326,29.87608871099071,33.47347099619689,38.59131179124223,1,0,1
2022-01-19,105208,243373900,84279,261826600,-18452700,142261000,43189470,1510.989000000002,1515.614500000001,1504.355261782794,1512.185733751997,34.03947418197185,36.56668243739883,40.47811368109598,1,0,1
2022-01-20,110050,307976000,83592,276849000,31127000,163721300,10886000,1505.775000000002,1515.049000000001,1502.256123276832,1510.340425775616,41.59943192855181,42.21545370497389,43.94448083807649,1,0,1
2022-01-21,140537,383741900,132277,405773200,-22031300,218982600,16627186,1502.767000000002,1516.288500000001,1502.238646317408,1509.56133760651,47.94289363761056,47.04962848178798,46.97506898816652,0,1,0
2022-01-24,159964,376092500,139005,428475000,-52382500,243478300,11199320,1498.428000000001,1514.520500000001,1496.615256077879,1505.918353072557,33.80739102896616,35.901160173135,39.40517141016914,1,0,1
2022-01-25,116165,348966400,119595,310484200,38482200,191549000,14847900,1500.070000000002,1514.601000000001,1500.168845881901,1506.893748018028,55.87400143723404,53.80403723095928,51.61310803881138,1,0,1
2022-01-26,139813,391911100,145830,442636900,-50725800,236863500,15456100,1499.597000000001,1514.689500000001,1504.739964812465,1508.647676778216,59.1178826693175,56.58697730569224,53.66411664121819,0,1,0
2022-01-27,118806,275640600,104449,308615400,-32974800,158584300,14082500,1498.611000000001,1514.721000000001,1506.890880301107,1509.402183751719,54.64147204815002,53.14650993539622,51.4219725992704,1,0,1
2022-01-28,116726,357475400,123423,361968300,-4492900,194567300,14659481,1499.478000000001,1515.352000000001,1511.499811155452,1511.577213870603,60.84332181281397,58.26468072472992,55.0483068070363,0,1,1
2022-02-07,128211,328364900,119963,324771700,3593200,182867100,8302856,1505.742000000001,1515.629000000001,1516.908936399915,1514.403193501974,64.13304518049019,61.0191175187469,57.03435492203779,0,1,1
2022-02-08,156734,390307300,132179,383503800,6803500,218959100,11373499,1513.082000000001,1515.208500000001,1523.009129781749,1517.837175073215,67.3993822271693,63.76889771355666,59.02713584579226,0,1,1
2022-02-09,160164,362597600,150630,428570900,-65973300,230550700,15770140,1520.071000000002,1515.530000000001,1528.360197094158,1521.132682209099,68.12739074251982,64.37666727063565,59.46243331294965,0,1,0
2022-02-10,174690,398823000,143118,423932800,-25109800,225002900,18071320,1525.685000000002,1515.730000000001,1532.103797622493,1523.781950570137,65.13622656342494,62.30420093313072,58.2869775961636,0,1,0
2022-02-11,150762,325301100,114989,336786400,-11485300,167675800,28285583,1530.061000000002,1516.414000000001,1534.615834418403,1525.890336230124,62.3628524477013,60.40486986459462,57.22922680592221,0,1,0
2022-02-14,211489,377852400,110320,416325900,-38473500,254064100,11303254,1533.437000000002,1515.932500000001,1529.243864524148,1523.90744706535,37.34967336787447,41.30627762994877,45.29495835196807,0,1,1
2022-02-15,211489,377852400,110320,416325900,-38473500,180952200,14769700,1534.557000000002,1517.313500000001,1528.901343701576,1524.236261630555,50.09268136038909,50.84642426526875,51.2667664580114,0,1,0
2022-02-16,111781,252709600,89253,260002500,-7292900,122057100,4943734,1534.173000000002,1516.885000000001,1527.550190301289,1523.972808141931,47.13696824933867,48.50280015475569,49.72215813360473,0,1,1
2022-02-17,108618,290588700,104796,306623300,-16034600,146568200,6991000,1536.567000000002,1517.589000000001,1529.906519337419,1525.54777879508,56.75927875144935,55.89566826094452,54.49500846177789,0,1,0
2022-02-18,139666,289199900,101816,304771100,-15571200,155104600,10630600,1536.490000000002,1517.984000000001,1530.190788548797,1526.111799862215,51.56059393790583,51.91482782518023,51.97234304219091,0,1,1
2022-02-21,141194,288287500,114302,310221200,-21933700,163183400,8791800,1535.705000000002,1520.723500000001,1530.774281539925,1526.805914161052,52.64101896917533,52.72351983704948,52.47813275067001,0,1,0
2022-02-22,178678,396568000,104240,371563900,25004100,223625500,9318100,1533.895000000002,1523.488500000001,1531.062593987211,1527.334874717142,51.91307921511744,52.19141209498677,52.15936702835759,1,0,1
2022-02-23,105848,273498000,125205,327902400,-54404400,158142200,5245350,1532.534000000002,1526.302500000001,1532.4748496259,1528.429648553605,56.2991787210461,55.34556840051631,54.03014397267558,0,1,0
2022-02-24,212053,451236900,150385,492019200,-40782300,275311400,4530000,1529.843000000002,1527.764000000001,1530.577604239373,1527.821110596119,44.11643458255777,46.40714221943684,48.70722806431942,1,0,1
2022-02-25,126918,323952800,136638,372498600,-48545800,198105100,6696520,1527.901000000002,1528.981000000001,1529.836221650396,1527.695290539345,47.62854874748528,48.87461018586639,50.11317267450062,0,1,0
2022-02-28,152465,317268700,122700,353124100,-35855400,193571200,5859625,1529.112000000002,1531.274500000001,1527.535090441233,1526.693834297503,41.30052710646641,44.10120163944358,47.20155665602971,1,0,1
2022-03-01,144882,329521500,125599,339504100,-9982600,187030700,4104043,1528.388000000002,1531.472500000001,1526.186892179191,1526.067754840598,44.0369318297065,45.97375425706044,48.2235096288757,0,1,0
2022-03-02,224464,449810600,139270,483947500,-34136900,291452900,10374898,1526.102000000002,1530.137500000001,1521.172911782974,1523.452730570065,31.50195560214542,36.03733644537897,41.84229880958992,1,0,1
2022-03-03,174348,411794400,151567,395869300,15925100,244078000,7128070,1524.300000000002,1530.433500000001,1521.412382367888,1523.361041944344,49.95313220359083,49.63329542488493,49.78639155158582,1,0,1
2022-03-04,157464,365154300,144215,422130800,-56976500,220071600,28296960,1523.687000000002,1530.088500000001,1522.126494664635,1523.549514140121,51.76234402191972,51.03085048335318,50.65274536448246,0,1,0
2022-03-07,185169,364327200,137931,385230900,-20903700,222534800,20526685,1521.259000000002,1528.482000000001,1519.761677452884,1522.175274698205,41.74282022942777,43.33250047217565,45.80865664431122,0,1,0
2022-03-08,173732,355601500,124338,382841800,-27240300,222308000,10630757,1517.040000000002,1525.467500000001,1514.38137246145,1519.127153298376,33.02860104576386,36.1622933911049,40.88875890327544,0,1,0
2022-03-09,149441,305438600,121742,331455000,-26016400,190158600,12951000,1512.082000000002,1522.308000000001,1509.812032013914,1516.281710127102,32.64262779516407,35.83840324501105,40.66043894356693,1,0,1
2022-03-10,109445,236231500,106781,284162300,-47930800,148748300,7186497,1508.902000000002,1519.372500000001,1506.253480738657,1513.801547257854,33.61654278813379,36.52663260990304,41.04195696827151,0,0,0
2022-03-11,158207,283024900,103853,315096500,-32071600,178186800,5437600,1503.966000000002,1515.933500000001,1500.960120604356,1510.309971328535,27.48217388454542,31.49720385794654,37.59728405932329,0,1,0
2022-03-14,149124,289012300,108504,305625400,-16613100,177210100,14850634,1498.358000000002,1513.735000000001,1493.712825949018,1505.623307392484,21.79959861049472,26.47561966936979,33.85093414703078,0,0,1
2022-03-15,123292,252961000,86029,244807200,8153800,136415100,8704960,1493.235000000002,1510.811500000001,1489.199584867378,1502.124897164628,30.00062416324231,32.36694951828247,37.12758225453891,0,0,1
2022-03-16,92316,190372700,85964,216358300,-25985600,106836400,11383074,1490.643000000002,1508.372500000001,1486.197842164219,1499.32157362514,33.94311079313498,35.21567478218636,38.72214088983286,0,1,0
2022-03-17,87110,193598700,91241,229620200,-36021500,109378100,21303900,1485.386000000002,1504.843000000001,1483.238234497997,1496.521423756079,32.39161151165836,34.03988843235751,37.96625037502888,0,0,1
2022-03-18,92432,258884700,95396,300727200,-41842500,148418800,23746200,1480.546000000002,1502.116500000001,1482.093100952907,1494.6565262555,40.44081351973389,39.77303739629382,41.10406225103424,0,1,1
2022-03-21,82708,222987600,93393,225669600,-2682000,124702300,15767200,1479.901000000002,1500.580000000001,1485.834355325105,1495.419714231166,60.53326431657307,55.66328200551269,50.90605089515415,0,0,1
2022-03-22,102413,259050100,128562,298380700,-39330600,155225300,11901868,1482.224000000002,1499.632000000001,1490.846290720541,1497.132122399627,66.09768808491904,60.54681522360846,54.32031105941899,0,1,0
2022-03-23,88620,234883400,112652,286068800,-51185400,132331300,36529032,1483.858000000002,1497.970000000001,1493.526965134988,1497.937634552043,59.03025433881029,55.53768616773682,51.5121972005596,0,0,0
2022-03-24,91630,199399400,77105,234510800,-35111400,115640400,8372081,1484.578000000002,1496.74,1494.238426019536,1497.890240785182,52.23105686793863,50.62112128250028,48.68387512872145,1,0,1
2022-03-25,94385,196257600,75820,209554700,-13297100,109442400,19421117,1486.700000000002,1495.333000000001,1494.987803106893,1497.934979758022,52.94484159042058,51.17008382581169,49.02412531878977,0,0,0
2022-03-28,145075,279426800,82660,292007300,-12580500,177240800,20198266,1489.006000000002,1493.682,1493.019111632912,1496.623076923924,41.71932786770473,42.89038606360822,44.15743651196647,1,0,1
2022-03-29,91302,187432400,77702,191203600,-3771200,110331000,9130668,1492.174000000002,1492.704500000001,1494.392000426928,1496.998974359741,54.67563713332991,52.81616032647366,50.29792804454431,0,1,0
2022-03-30,117397,273092900,116391,295099700,-22006800,163897200,7658300,1494.928000000002,1492.7855,1495.453454894759,1497.306691087385,54.38339676277936,52.6030575948249,50.17482220569322,1,0,1
2022-03-31,88420,204684200,100060,242023400,-37339200,121691400,9207900,1498.789000000002,1492.0875,1497.831008550258,1498.375577650491,60.41006290921874,57.33113893958868,53.18698883299484,1,0,1
2022-04-01,131775,338853100,142347,334074300,4778800,195611900,4925525,1505.342000000002,1492.944,1505.947188813847,1502.575046445682,75.71589247825324,70.75277689775481,63.02946370878975,1,0,1
2022-04-04,108677,262672400,130512,321804900,-59132500,160184300,5750030,1509.879000000002,1494.890000000001,1513.60042721133,1506.905042022284,77.38956729684561,72.35808527360939,64.35403740131754,0,1,0
2022-04-05,95139,208996800,100666,253767000,-44770200,125174200,5133400,1512.459000000002,1497.341500000001,1518.254894991088,1509.980752305876,68.63135679783464,65.89993139911775,60.64068451466385,1,0,1
2022-04-06,124142,343863200,132154,353865700,-10002500,203573500,11192897,1517.611000000002,1500.734500000001,1525.319459538163,1514.469252086269,75.25155494612184,71.66429302527881,65.04184254405988,0,1,0
2022-04-07,116826,326415000,142961,394379600,-67964600,198966000,18810040,1522.063000000002,1503.3205,1528.345012349406,1517.087418554243,62.28010740825347,61.73345066257824,59.02891517233461,0,1,0
2022-04-08,103017,242004900,90892,288460200,-46455300,156336400,6394224,1524.658000000002,1505.679000000001,1527.611373740423,1517.775283453839,50.45828750947872,52.24468018604215,52.89390213380314,0,1,0
2022-04-12,115664,226071900,74991,260130000,-34058100,152481700,9142437,1526.962000000002,1507.984000000001,1523.900214878528,1516.768113601092,41.54047168412133,44.74427557766748,47.71652845933553,1,0,1
2022-04-13,110409,234228100,76937,235417900,-1189800,143871600,16272904,1529.444000000002,1510.809000000001,1524.171084900614,1517.589245639084,52.0512080038755,52.84152602287343,52.98525176350927,0,1,0
2022-04-14,98205,197581300,71847,225120800,-27539500,119609300,12759195,1531.222000000002,1513.075000000001,1523.050887645957,1517.62931748298,47.96888026864116,49.52873731988679,50.7506953747974,0,1,0
2022-04-15,142514,269811600,81934,301032700,-31221100,181765300,7711000,1529.743000000002,1514.266000000001,1517.721635346692,1515.354144389363,36.87331481008601,40.20370405608002,44.15561157245956,0,1,0
2022-04-18,136301,286931700,98782,313009800,-26078100,194441900,9416300,1522.321000000002,1513.831500000001,1508.726792556384,1510.8680353999,28.73042207472244,32.88762724567213,38.49722642516358,0,1,0
2022-04-19,103707,233205200,79892,261841900,-28636700,156620100,12955058,1511.578000000002,1510.728500000001,1496.341921182496,1504.176793933243,22.45667530284319,26.91317774801626,33.48621343644911,0,1,0
2022-04-20,107295,246229500,82921,253586200,-7356700,150221600,7165637,1501.208000000002,1506.833500000001,1485.27975369477,1497.636146891982,21.44655706485429,25.93332907724071,32.64031547283776,0,1,0
2022-04-21,116767,293885300,95022,268543500,25341800,172358900,28430589,1488.184000000002,1502.897500000001,1474.659798477539,1490.89651385465,19.70056553883755,24.25550375388082,31.20656843902244,1,0,1
2022-04-22,114158,244338800,81139,254793000,-10454200,150755100,12955058,1478.420000000002,1500.241500000001,1469.143471481623,1486.460655392302,32.63756979438994,33.97285986960662,37.21225155568623,0,1,0
2022-04-25,133136,272686400,83567,340318400,-67632000,202426300,29116195,1462.628000000002,1493.643000000001,1450.461022121327,1475.02535487875,17.74344080028941,20.6578046696537,26.20830803376879,1,0,1
2022-04-26,128584,333711100,92283,279830000,53881100,181776700,30078020,1451.598000000002,1489.280000000001,1440.722654462904,1467.584844890298,31.93162994700192,32.33790005935763,34.38851826338347,1,0,1
2022-04-27,102193,203947800,63408,187117000,16830800,108117400,13455606,1439.262000000002,1484.353000000001,1433.68762637874,1461.341526329317,34.15940891119047,34.17100398804568,35.67963449557902,0,1,0
2022-04-28,82394,164906100,68070,188465100,-23559000,91674500,9482272,1427.549000000002,1479.385500000001,1427.722603400787,1455.583285726525,33.86949918391711,33.93911765070185,35.51093539533517,1,0,1
2022-04-29,93518,223078800,74895,230869500,-7790700,128034900,35900837,1419.906000000002,1474.824500000001,1425.829402782462,1451.938210895427,42.06507383966498,40.43584515497006,39.88419673069867,0,1,0
2022-05-04,98127,181424400,60786,192872700,-11448300,114189600,9721500,1412.040000000002,1467.180500000001,1419.240420458378,1446.000286048244,33.81604435886435,34.0752529264705,35.5089950240717,1,0,1
2022-05-05,90932,200052700,72602,213239500,-13186800,122134200,8156099,1408.467000000002,1460.022500000001,1416.629434920491,1442.084068329363,41.23224316192238,39.93795624629802,39.4542905952849,0,1,0
2022-05-06,100801,216963200,66603,225119300,-8156100,129906600,24423000,1402.238000000002,1451.723000000001,1408.734992207675,1435.524633250376,32.4464146114379,33.08244111536753,34.71682890809653,0,1,0
2022-05-09,123610,269476300,83447,330647100,-61170800,200878800,25973800,1390.955000000002,1439.569500000001,1391.517720897188,1423.954668178912,22.15592653774594,24.31111641514008,27.96145455502347,0,1,1
2022-05-10,112461,283424400,77914,238099700,45324700,157234400,22976431,1381.069000000002,1429.744500000001,1383.143589824972,1416.478985495206,34.93915032803671,34.6602139915023,35.17488670013994,1,0,1
2022-05-11,83277,156449700,59328,164922000,-8472300,94773600,15126078,1379.412000000003,1421.020000000001,1377.084755311341,1410.130510686139,36.62402117682794,36.02576619234716,36.1306156415494,0,1,0
2022-05-12,123885,223219500,71364,261518300,-38298800,163224300,27203806,1367.698000000003,1409.648000000001,1359.389345254734,1397.714271573173,24.65456046840146,26.14723236629298,28.78637688309937,0,0,0
2022-05-13,128065,345058400,105307,384053700,-38995300,237555200,14157464,1349.871000000002,1394.566500000001,1334.729464299327,1381.147198090014,18.89570335669791,20.97525198746235,24.4995822191945,0,1,0
2022-05-16,98171,271984400,80637,269363700,2620700,172770300,8120300,1331.291000000002,1379.420000000001,1312.975016244904,1365.331274462394,18.1299073269415,20.27590048251374,23.90534870891112,0,1,1
2022-05-17,98512,317539900,82756,224908200,92631700,161817400,14625600,1317.515000000002,1368.710500000001,1306.897740564013,1357.161629275499,39.40863002004721,37.64727653164617,36.26959785716906,1,0,1
2022-05-18,108145,281239800,87621,273353600,7886200,159937700,9177565,1307.197000000002,1359.618500000001,1303.172696825101,1350.423378868308,41.30251247256468,39.23230238064712,37.43452691476884,0,1,0
2022-05-19,101430,249054700,72841,241082500,7972200,130077200,12376155,1295.064000000002,1351.765500000001,1299.604933765992,1344.054485642755,40.68399138782456,38.77005781912533,37.1298061135377,0,1,0
2022-05-20,81272,220251800,77203,205539500,14712300,110100400,7306800,1285.994000000002,1344.116,1296.496763990357,1338.193106057731,40.42714985214936,38.58408219829884,37.01182235932966,0,1,0
2022-05-23,101758,230721600,67195,242871600,-12150000,139331100,15497759,1280.125000000002,1335.54,1289.015534173928,1330.303286433185,33.90553028120447,33.81804896978345,33.97550886640265,0,1,1
2022-05-24,104705,255731200,74338,234969800,20761400,146366400,14766532,1272.850000000002,1326.9595,1286.050891596851,1324.818211534787,41.00264205537438,39.21693277913581,37.50456890742607,1,0,1
2022-05-25,112682,311880000,115607,295666200,16213800,172697800,3371041,1268.938000000002,1324.175000000001,1290.532547670151,1323.473619960045,53.69657044445525,49.38260887073325,44.49623507461919,0,1,0
2022-05-26,93454,238137100,95676,256868300,-18731200,127930000,6363412,1271.912000000002,1319.805000000001,1293.981175366487,1322.142799011469,53.27415596093261,49.09085359717144,44.32753989198808,0,1,1
2022-05-27,94583,257760600,103161,258556300,-7957,139406400,9518400,1283.104000000002,1316.487500000001,1301.562779845307,1323.432056248472,61.06923279513321,55.53809160582793,48.88093557259285,1,0,1
2022-05-30,82732,220382800,86354,234444000,-14061200,121531100,29088783,1295.883000000002,1313.587,1309.073183509797,1325.283288986713,63.04459719820046,57.21229660743905,50.08830786144603,1,0,0
2022-05-31,82732,220382800,86354,234444000,-14061200,127915900,10062600,1301.187000000002,1309.351,1313.348968326197,1325.979166226073,58.12501362679339,53.94500058297205,48.33066753502068,0,0,1
2022-06-01,96455,243582800,85026,244655400,-1072600,127582100,28064500,1306.095000000003,1306.646,1317.374610448707,1326.884959918828,59.17352707045372,54.76484712809177,48.87568536933262,1,0,0
2022-06-02,102617,213625700,83920,255792600,-42166900,133902700,20476583,1310.289000000002,1302.6765,1318.850135821669,1326.752106593226,53.75833431600034,51.22722726233534,47.03334276829874,1,0,1
2022-06-03,82332,190150100,69560,189900800,2493,100179800,20871900,1314.778000000003,1300.386000000001,1320.404656581366,1326.813810727204,54.68246397589017,51.89493434916997,47.44085800530872,0,1,0
2022-06-06,82555,226960600,86343,252590600,-25630000,132834400,12278875,1321.947000000002,1301.036000000001,1321.611082657481,1326.835352562709,54.44321004240007,51.7447252364031,47.36688556710905,0,0,0
2022-06-07,112937,301504900,95211,253587000,47917900,153980900,20414820,1327.113000000002,1299.981500000001,1322.112703992485,1326.600557080546,52.45724306211807,50.5245147630685,46.78423208265195,1,0,1
2022-06-08,101182,329846100,104104,276798900,53047200,163072000,15457700,1330.246000000002,1299.592000000001,1325.734030539306,1328.070027834779,62.90024894227321,57.91000744834254,51.07132679470595,1,0,1
2022-06-09,81200,258754900,92279,268732000,-9977100,126600400,9691285,1333.588000000002,1302.750000000001,1328.858752259432,1329.484310898134,63.37327530057293,58.26323939781507,51.28432476356843,1,0,0
2022-06-10,97463,241862900,95461,282816700,-40953800,136585200,16440924,1332.589000000002,1307.846500000001,1328.28261548499,1329.122947955454,49.20376751317752,49.25957001668645,47.01707930977172,0,1,0
2022-06-13,140408,320949100,91667,330852400,-9903300,199019600,5786100,1324.387000000002,1310.135000000001,1316.022139942264,1322.620762435887,24.82979652132748,29.77781737206811,35.1604790449919,0,1,1
